Year,population,remittance_growth_rate,remittance_paid,remittance_per_capita,remittance_received,remittance_volatility,unemployment_rate_change,net_migration,country_name,new_income_group,new_region,gdp,unemployment_rate,remittance_to_gdp_ratio
0.4038461538461533,0.007575383867264033,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.2702902843601896,0.5605504145789383,0.0,0.3333333333333333,0.8333333333333333,0.0,8.121,0.0
0.4230769230769198,0.008501364490344745,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.272030509478673,0.9922393035747359,0.0,0.3333333333333333,0.8333333333333333,0.0,8.168,0.0
0.4423076923076934,0.009874760652539612,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.2686241113744076,0.8328211333027038,0.0,0.3333333333333333,0.8333333333333333,0.0,8.123,0.0
0.4615384615384599,0.010899197800713427,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.26984597156398105,0.7110073293996242,0.0,0.3333333333333333,0.8333333333333333,0.0,8.111,0.0
0.4807692307692335,0.011578976073646783,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.2758071682464455,0.568223312157374,0.0,0.3333333333333333,0.8333333333333333,0.0,8.26,0.0
0.5,0.012064229164728936,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.26677280805687204,0.5574877983657386,0.0,0.3333333333333333,0.8333333333333333,0.0,8.165,0.0
0.5192307692307665,0.012545630195160735,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.2674763033175356,0.5524207224522096,0.0,0.3333333333333333,0.8333333333333333,0.0,8.089,0.0
0.5384615384615401,0.013042617993811194,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.2700311018957346,0.5595434941054499,0.0,0.3333333333333333,0.8333333333333333,0.0,8.082,0.0
0.5576923076923066,0.013585755722971722,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.26984597156398105,0.5715750632031424,0.0,0.3333333333333333,0.8333333333333333,0.0,8.07,0.0
0.5769230769230802,0.013783428741892211,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.2696978672985782,0.3086853505819981,0.0,0.3333333333333333,0.8333333333333333,0.0,8.054,0.0
0.5961538461538467,0.01388620445790688,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.26977191943127965,0.5046930287715617,0.0,0.3333333333333333,0.8333333333333333,0.0,8.04,0.0
0.6153846153846132,0.014811732063413395,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.27569609004739337,0.8701671545716738,0.0,0.3333333333333333,0.8333333333333333,3854235264.0,8.186,0.0
0.6346153846153868,0.015972412482939055,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.26792061611374407,0.6444298246669056,0.0,0.3333333333333333,0.8333333333333333,4539496563.0,8.122,0.0
0.6538461538461533,0.016613425999710506,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.2677354857819905,0.49114314098570433,0.0,0.3333333333333333,0.8333333333333333,5220825049.0,8.053,0.0
0.6730769230769198,0.017218606673124998,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.27251184834123227,0.6116082102746299,0.0,0.3333333333333333,0.8333333333333333,6226198935.0,8.113,0.0
0.6923076923076934,0.017946647547311626,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.2681057464454977,0.5660247328148791,0.0,0.3333333333333333,0.8333333333333333,6971383339.0,8.054,0.0
0.7115384615384599,0.018271491490307608,0.0001674764929399968,0.0,0.0,0.0,0.009213009592399615,0.27228969194312796,0.32413987198206495,0.0,0.3333333333333333,0.8333333333333333,9715765105.0,8.108,0.0
0.7307692307692335,0.018641172177356377,0.0001674764929399968,0.0027365208633911542,0.0008915959433093016,0.0008066705941441443,0.009213009592399615,0.26710604265402843,0.6041068211284917,0.0,0.3333333333333333,0.8333333333333333,10249770319.0,8.022,0.008735848
0.75,0.019317246572958042,0.0002631563357492937,0.007896057973797582,0.0013519529493524346,0.0012675240207207208,0.009213009592399615,0.27251184834123227,0.5367829059253396,0.0,0.3333333333333333,0.8333333333333333,12154835708.0,8.082,0.011575242
0.7692307692307665,0.019884834549697753,0.0004501982987494671,0.009964226457620053,0.0035305239365119503,0.0034072671801801805,0.009213009592399615,0.26977191943127965,0.5169442152587178,0.0,0.3333333333333333,0.8333333333333333,15633843662.0,8.068,0.024191534
0.7884615384615401,0.02063244408956594,7.931593211886065e-05,0.005736781448586914,0.001611470664384433,0.0016136627153153155,0.009213009592399615,0.26581013033175355,0.6516856175867103,0.0,0.3333333333333333,0.8333333333333333,18190413832.0,7.947,0.009846756
0.8076923076923066,0.02149142891737513,0.0002051571141311298,0.004088822133084028,0.0018951614563859234,0.0019767215090090093,0.009213009592399615,0.27295616113744076,0.5764213190032785,0.0,0.3333333333333333,0.8333333333333333,20203572960.0,8.019,0.010860262
0.8269230769230802,0.02224979586054331,0.00026498524426754486,0.005618622042120956,0.002896396259260747,0.0031276152414414417,0.009213009592399615,0.2676984597156398,0.5625108545834605,0.0,0.3333333333333333,0.8333333333333333,20564485419.0,7.949,0.016881788
0.8461538461538467,0.023078917515833058,0.00012222752442378113,0.006622155553169179,0.0020379263495288874,0.0022825929873873875,0.009213009592399615,0.26884626777251186,0.6124323167108867,0.0,0.3333333333333333,0.8333333333333333,20550582747.0,7.91,0.012328985
0.8653846153846132,0.02381086478455355,0.00023044143742403646,0.0028930275441234068,0.0027179370228839926,0.003140763218918919,0.009213009592399615,0.31024140995260663,0.4831755760446258,0.0,0.3333333333333333,0.8333333333333333,19998143636.0,8.989,0.017432854
0.8846153846153868,0.024433734312407147,0.0003015471897109029,0.0021211383560951575,0.0047690216113749585,0.005655052273873874,0.009213009592399615,0.3109078791469194,0.5292401430760385,0.0,0.3333333333333333,0.8333333333333333,18019554403.0,10.086,0.034834979
0.9038461538461533,0.025144457496086178,0.0002195090597904421,0.0018189974631410053,0.0060740570252437774,0.0074119966684684695,0.009213009592399615,0.3107968009478673,0.5396191694950724,0.0,0.3333333333333333,0.8333333333333333,18896353156.0,11.18,0.043539175
0.9230769230769198,0.0258806929077948,0.00016357112946367575,0.0029641163392417217,0.005763699903257651,0.007239157241441441,0.009213009592399615,0.2676984597156398,0.5395915068447018,0.0,0.3333333333333333,0.8333333333333333,18418860354.0,11.11,0.043626285
0.9423076923076934,0.026644694345246377,0.00017269233905575936,0.002745218980960924,0.005772832984910167,0.0074646117486486495,0.009213009592399615,0.2693646327014218,0.549002340500766,0.0,0.3333333333333333,0.8333333333333333,18904502222.0,11.085,0.043829343
0.9615384615384599,0.027493383254947983,0.00015946120188199513,0.002847909826538476,0.0053269195180088,0.007107361398198199,0.009213009592399615,0.2934315758293839,0.5910743451769567,0.0,0.3333333333333333,0.8333333333333333,20143451706.0,11.71,0.039164942
0.9807692307692335,0.028288797439051293,6.368596511882742e-05,0.0,0.001968714423809676,0.002702702702702703,0.009213009592399615,0.2702902843601896,0.5067650815567095,0.0,0.3333333333333333,0.8333333333333333,14583135237.0,0.0,0.020571708
1.0,0.02901511374166264,0.00019538924176891215,0.0,0.0022393518015774334,0.0031531531531531535,0.009213009592399615,0.2702902843601896,0.5509464234598518,0.0,0.3333333333333333,0.8333333333333333,0.0,0.0,0.0
0.4038461538461533,0.00229838042886629,0.0001674764929399968,0.0,0.0,0.0,0.01635992850509671,0.2702902843601896,0.5373318291266058,0.005319148936170213,1.0,0.16666666666666666,1099559028.0,10.307,0.0
0.4230769230769198,0.0022844434349287295,0.0001674764929399968,0.0,0.012302242426112402,0.0013675675675675677,0.01635992850509671,1.0,0.5366017757016089,0.005319148936170213,1.0,0.16666666666666666,652174990.8,30.015,0.232759615
0.4423076923076934,0.002270505735356318,0.0003662858738797108,0.0,0.02707076380110207,0.0029909909909909913,0.01635992850509671,0.09415728672985785,0.5360506875972703,0.005319148936170213,1.0,0.16666666666666666,1185315468.0,25.258,0.28009421
0.4615384615384599,0.002256568741418757,0.00015491575596949703,0.0,0.025194647783349813,0.002766666666666667,0.01635992850509671,0.10670912322274884,0.5356237206024203,0.005319148936170213,1.0,0.16666666666666666,1880950858.0,20.84,0.163268487
0.4807692307692335,0.0022426310418463455,0.00023302737033857458,0.0,0.03527313176100341,0.00384954954954955,0.01635992850509671,0.039654917061611394,0.535285514633542,0.005319148936170213,1.0,0.16666666666666666,2392764853.0,14.611,0.178580022
0.5,0.002228694047908785,0.0002159204305254697,0.0,0.045759691704518636,0.004963063063063064,0.01635992850509671,0.24511255924170616,0.5351185765521753,0.005319148936170213,1.0,0.16666666666666666,3199640826.0,13.931,0.172175575
0.5192307692307665,0.0022147563483363737,9.12927769676659e-05,0.0,0.025100470261095444,0.0027054054054054056,0.01635992850509671,0.3793320497630332,0.5350764812146549,0.005319148936170213,1.0,0.16666666666666666,2258513974.0,16.876,0.132963534
0.5384615384615401,0.0022008193543988125,0.00028115750633160043,0.0,0.04240439266854573,0.004541801801801802,0.01635992850509671,0.38769994075829384,0.5351628367927682,0.005319148936170213,1.0,0.16666666666666666,2545964541.0,20.047,0.198015327
0.5576923076923066,0.0021868816548264013,0.00013527279709842744,0.0,0.03446815790218005,0.0036684684684684687,0.01635992850509671,0.2996519549763033,0.5353622484202221,0.005319148936170213,1.0,0.16666666666666666,3212121651.0,20.84,0.126769794
0.5769230769230802,0.00217294466088884,0.00024586799479446754,0.0,0.05092537323625696,0.005385585585585586,0.01635992850509671,0.20319905213270145,0.535645369633145,0.005319148936170213,1.0,0.16666666666666666,3480355258.0,19.028,0.171764075
0.5961538461538467,0.002152584272904719,0.0001959121972504451,0.0,0.06013364973528773,0.0063,0.01635992850509671,0.25351747630331756,0.5360184545959689,0.005319148936170213,1.0,0.16666666666666666,3922100794.0,18.575,0.178297305
0.6153846153846132,0.0021461185407671123,0.0001756838709086865,0.0,0.06327001616489523,0.006608738738738739,0.01635992850509671,0.24511255924170616,0.5365435638634378,0.005319148936170213,1.0,0.16666666666666666,4348068242.0,17.895,0.168711703
0.6346153846153868,0.0021380785372774377,0.0002029042840729065,5.224979558576428e-05,0.0769414228663672,0.008006743984684685,0.01635992850509671,0.23674466824644552,0.5371612828734517,0.005319148936170213,1.0,0.16666666666666666,5611496257.0,16.989,0.158379965
0.6538461538461533,0.0021291332042742248,0.00021871797881484867,6.144732808611171e-05,0.10090342138046327,0.01045650545045045,0.01635992850509671,0.2451495853080569,0.5378648763720072,0.005319148936170213,1.0,0.16666666666666666,7184685782.0,16.31,0.161548068
0.6730769230769198,0.0021182297345601247,0.0001860948969479507,8.226849324725532e-05,0.11269617468888551,0.011618957801801803,0.01635992850509671,0.2577014218009479,0.5387135183764188,0.005319148936170213,1.0,0.16666666666666666,8052077209.0,15.97,0.160170386
0.6923076923076934,0.0021048650104865388,0.00017653567335734242,0.00033520058658547373,0.1195440067661194,0.01224745337837838,0.01635992850509671,0.2577014218009479,0.5395989637330626,0.005319148936170213,1.0,0.16666666666666666,8896074996.0,15.63,0.152816532
0.7115384615384599,0.0020889670572986877,0.00018084939346845624,0.00012557957373693986,0.13006877545192766,0.013225405405405406,0.01635992850509671,0.2828791469194313,0.5405984273181902,0.005319148936170213,1.0,0.16666666666666666,10677324873.0,15.97,0.137489495
0.7307692307692335,0.0020729470292816534,0.00021283160830865258,0.0035334767943097545,0.16656657228612315,0.016807041117117116,0.01635992850509671,0.16254443127962087,0.5416286806359041,0.005319148936170213,1.0,0.16666666666666666,12881352878.0,13.06,0.144828077
0.75,0.002058978987410659,0.00015420072996652566,0.0029034879575000317,0.154399932087405,0.015474756864864866,0.01635992850509671,0.29287618483412325,0.5427399975464431,0.005319148936170213,1.0,0.16666666666666666,12044205572.0,13.67,0.142616132
0.7692307692307665,0.0020487486933441937,0.0001546918566829304,0.0026443321364951426,0.14332330225399043,0.014293461900900901,0.01635992850509671,0.2858412322274882,0.54389124489143,0.005319148936170213,1.0,0.16666666666666666,11926926654.0,14.09,0.133024568
0.7884615384615401,0.0020432263950020666,0.00016383517055777405,0.0019058671850719496,0.14058481480926768,0.013982689315315317,0.01635992850509671,0.24770438388625593,0.5450614952744975,0.005319148936170213,1.0,0.16666666666666666,12890760273.0,13.48,0.120402403
0.8076923076923066,0.0020398435815274746,0.00015320006007495687,0.0027260576844844796,0.12881330780431782,0.01279074337837838,0.01635992850509671,0.2665876777251185,0.5461485171616677,0.005319148936170213,1.0,0.16666666666666666,12319834233.0,13.38,0.115242826
0.8269230769230802,0.002036097366104736,0.00015120691825442535,0.0024073792983209732,0.11651295415166392,0.011548181207207207,0.01635992850509671,0.36248518957345977,0.5468944465425294,0.005319148936170213,1.0,0.16666666666666666,12776224537.0,15.87,0.100330744
0.8461538461538467,0.0020318720246183244,0.00018565799040280847,0.002257941482950741,0.12942947657772128,0.012801868954954956,0.01635992850509671,0.35100710900473936,0.5475150520899733,0.005319148936170213,1.0,0.16666666666666666,13228147516.0,18.05,0.107423012
0.8653846153846132,0.0020259439862370045,0.0001521380430315461,0.0019369120627139844,0.11791847476816958,0.011629400972972973,0.01635992850509671,0.23844786729857823,0.5480021552812809,0.005319148936170213,1.0,0.16666666666666666,11386853143.0,17.19,0.113364377
0.8846153846153868,0.0020226966546537605,0.00016944148911331134,0.0018591431455535483,0.11949290145788403,0.011765848351351351,0.01635992850509671,0.20475414691943128,0.5483276123765103,0.005319148936170213,1.0,0.16666666666666666,11861199831.0,15.42,0.110107678
0.9038461538461533,0.0020208309561083244,0.0001682219587903704,0.0013433601114297628,0.12013522466532688,0.011818220108108108,0.01635992850509671,0.20364336492890997,0.548596781991855,0.005319148936170213,1.0,0.16666666666666666,13019726212.0,13.62,0.10075653
0.9230769230769198,0.002015834355730021,0.00018616536825932241,0.001451357963690574,0.1338711346431073,0.013137027531531531,0.01635992850509671,0.2214158767772512,0.5487560226400752,0.005319148936170213,1.0,0.16666666666666666,15156424062.0,12.3,0.096210693
0.9423076923076934,0.002007236195073387,0.00016915356469730957,0.0015120038507700278,0.135788930374797,0.013268578756756758,0.01635992850509671,0.23955864928909953,0.5488082208586005,0.005319148936170213,1.0,0.16666666666666666,15401826081.0,11.47,0.09562582
0.9615384615384599,0.0019957047103421016,0.00016670040481677628,0.0015745502469900069,0.13593801156457622,0.013207092,0.01635992850509671,0.3294209123222749,0.5487533766474311,0.005319148936170213,1.0,0.16666666666666666,15162734205.0,13.067,0.096683566
0.9807692307692335,0.0019772290730443874,0.00019630745781803153,0.001773076316753629,0.16082346246636542,0.015480683945945947,0.01635992850509671,0.2560722748815166,0.5483937621926137,0.005319148936170213,1.0,0.16666666666666666,17930565119.0,12.683,0.095833896
1.0,0.001951803638101438,0.0001700972025861105,0.0018886163910401374,0.165460469343909,0.015722929153153153,0.01635992850509671,0.23789247630331756,0.5509464234598518,0.005319148936170213,1.0,0.16666666666666666,18882095518.0,11.808,0.092428573
0.0,0.009728097976981294,0.0001674764929399968,0.0,0.004024685598417486,0.001900900900900901,0.021735072224654022,0.2702902843601896,0.5420327958761001,0.010638297872340425,0.6666666666666666,0.5,4863526893.0,0.0,0.043384154
0.019230769230766498,0.009949918526129989,0.0001889071342153295,0.0,0.004438555111432316,0.0021441441441441443,0.021735072224654022,0.2702902843601896,0.5424963256783963,0.010638297872340425,0.6666666666666666,0.5,5077182746.0,0.0,0.04687639
0.0384615384615401,0.010182408979857177,0.00015973598276292813,0.0,0.004136816503675291,0.002045045045045045,0.021735072224654022,0.2702902843601896,0.543040437983946,0.010638297872340425,0.6666666666666666,0.5,6766744028.0,0.0,0.033546415
0.0576923076923066,0.010427067400951047,0.0001660009291250827,0.0,0.004004221152281547,0.002027027027027027,0.021735072224654022,0.2702902843601896,0.5437397016763565,0.010638297872340425,0.6666666666666666,0.5,8707858006.0,0.0,0.025838731
0.0769230769230802,0.010686129240618835,0.00015035667366540773,0.0,0.003507805520172944,0.00181981981981982,0.021735072224654022,0.2702902843601896,0.5443030575647726,0.010638297872340425,0.6666666666666666,0.5,13209871629.0,0.0,0.015291594
0.0961538461538467,0.011089110247545147,0.0002205383520946089,0.0,0.0044514295387364285,0.0023963963963963965,0.021735072224654022,0.2702902843601896,0.6323787714415607,0.010638297872340425,0.6666666666666666,0.5,15557901445.0,0.0,0.017097422
0.1153846153846132,0.011636558700009028,0.00016055077330691313,0.0,0.004066704994272895,0.0022972972972972973,0.021735072224654022,0.2702902843601896,0.632766770181106,0.010638297872340425,0.6666666666666666,0.5,17728240937.0,0.0,0.01438383
0.1346153846153868,0.012083702569705639,0.0002292129256348873,0.0010602374481068313,0.00535996325258677,0.0031441441441441443,0.021735072224654022,0.2702902843601896,0.5522328569744757,0.010638297872340425,0.6666666666666666,0.5,20972112004.0,0.0,0.016641147
0.1538461538461533,0.01243542837797656,0.00018859100781469333,0.0014271475837934128,0.0058650956715316635,0.0035405405405405407,0.021735072224654022,0.2702902843601896,0.555591824363819,0.010638297872340425,0.6666666666666666,0.5,26364491320.0,0.0,0.014906413
0.1730769230769198,0.012812474481597667,0.00017770406502792276,0.0016524719341023083,0.006040227654524588,0.003756756756756757,0.021735072224654022,0.2702902843601896,0.5567916617555438,0.010638297872340425,0.6666666666666666,0.5,33243709744.0,0.0,0.012543726
0.1923076923076934,0.013216377753273934,0.0001630586478029086,0.002080688074993999,0.005701260383277894,0.003657657657657658,0.021735072224654022,0.2702902843601896,0.557993904595127,0.010638297872340425,0.6666666666666666,0.5,42345829090.0,0.0,0.009587721
0.2115384615384599,0.013648211463613386,0.00018438914370908085,0.001891049817442169,0.006078495681422449,0.004027027027027027,0.021735072224654022,0.2702902843601896,0.5593330174178479,0.010638297872340425,0.6666666666666666,0.5,44348587046.0,0.0,0.010079239
